frames,neutral,happy,sad,angry,fearful,disgusted,surprised
66,0.9996423721313477,0.0003091225225944072,3.5555662179831415e-05,8.726774467504583e-06,1.3657687425450149e-08,8.641597446512606e-07,3.033912435057573e-06
67,0.9996972680091858,0.0002595525002107024,1.8510723975850851e-06,1.778828118403908e-05,1.0617887902242273e-08,3.717619279086648e-07,2.3252234313986264e-05
68,0.9994908571243286,0.00016764973406679928,6.922542979737045e-06,0.00018081774760503322,4.2012047174466716e-07,6.55679230021633e-07,0.00015250871365424246
69,0.9496443867683411,0.0025271999184042215,4.566608913592063e-05,0.005146489012986422,0.00010370069503551349,0.00039138877764344215,0.0421411395072937
70,0.9784374237060547,0.0014320139307528734,8.342525688931346e-05,0.002252942183986306,5.3845673392061144e-05,0.00012923213944304734,0.01761111244559288
71,0.9869558215141296,0.0053727696649730206,0.001293875277042389,0.004477149806916714,3.709054726641625e-05,0.0002735758316703141,0.0015897169942036271
72,0.9932019710540771,0.0023831420112401247,0.0001555497437948361,0.0025066076777875423,1.6390300515922718e-05,6.137505260994658e-05,0.0016749243950471282
73,0.9877569079399109,0.002498696558177471,0.0002687761443667114,0.004558498505502939,4.6261084207799286e-05,0.0002885331923607737,0.004582175053656101
74,0.9916943311691284,0.0011935197981074452,5.8289424487156793e-05,0.004550162237137556,8.12532289273804e-06,0.00034312004572711885,0.0021523579489439726
75,0.9975838661193848,0.000617637240793556,2.9062966859783046e-05,0.0008790792198851705,4.057932073919801e-06,1.4307367564470042e-05,0.0008719578036107123
76,0.9854249358177185,0.0030350876040756702,0.00020518354722298682,0.0024534831754863262,4.31824846600648e-05,0.000274702615570277,0.008563360199332237
77,0.998988687992096,0.0006427759071812034,4.717368028650526e-06,8.464226266369224e-05,1.8150539915495756e-07,3.6394255857885582e-06,0.00027520718867890537
78,0.9974473714828491,0.0012763324193656445,1.0476092938915826e-05,0.0005067383754067123,8.290706318803132e-06,1.1155751053593121e-05,0.0007395136635750532
79,0.9994050860404968,0.00023846786643844098,1.3635368532050052e-06,0.00014268406084738672,6.974206456789034e-08,5.104328465677099e-06,0.00020733944256789982
80,0.9995943307876587,7.630266190972179e-05,2.0144232166785514e-06,5.2275827329140157e-05,1.1895549789642246e-07,1.1562931831576861e-05,0.0002636086428537965
81,0.9990457892417908,6.231185398064554e-05,7.763480311950843e-07,3.959581590606831e-05,4.5637037260348734e-08,9.0656640168163e-06,0.0008423657855018973
82,0.9998517036437988,5.5082276958273724e-05,6.369352831825381e-07,2.720287739066407e-05,3.370803014490775e-08,1.0885720257647336e-05,5.44303584320005e-05
83,0.9998197555541992,7.930567517178133e-05,4.960489263794443e-07,3.1915191357256845e-05,7.752250397174976e-09,3.646114919320098e-06,6.5004984207917e-05
84,0.9992892742156982,0.0001941546070156619,7.632663567846976e-08,2.6158153559663333e-05,7.51022444234195e-09,2.3628630515304394e-05,0.0004663369618356228
85,0.9940065145492554,0.0008812331361696124,1.2669021089095622e-05,0.0006831555510871112,1.9153412722516805e-06,9.06908608158119e-05,0.004323829431086779
86,0.9894015789031982,0.002087195171043277,4.397593511384912e-05,0.0024270399007946253,1.2978157428733539e-05,0.000165315592312254,0.00586177222430706
87,0.971972644329071,0.00042485949234105647,3.649312202469446e-05,0.002268505049869418,4.1860239434754476e-05,7.593248301418498e-05,0.025179708376526833
88,0.9850996136665344,0.0005765787209384143,4.639083635993302e-05,0.003538699820637703,0.00041698786662891507,3.40162732754834e-05,0.010287637822329998
89,0.9605334997177124,0.0019919241312891245,1.0889045370277017e-05,0.008923502638936043,0.00011409467697376385,7.501847721869126e-05,0.0283510722219944
90,0.9904658198356628,0.0008146979962475598,6.144674262031913e-05,0.0010545705445110798,2.77135732176248e-05,3.589096013456583e-05,0.007539654616266489
91,0.9902870655059814,0.0009622622164897621,2.0476136342040263e-05,0.0009414805099368095,1.1134208762086928e-05,3.5351840779185295e-05,0.007742233574390411
92,0.9747101068496704,0.004090369213372469,9.845331078395247e-05,0.005360608454793692,6.149269756861031e-05,0.00024642760399729013,0.015432332642376423
93,0.9772927761077881,0.001979615306481719,8.495066867908463e-05,0.006025507114827633,8.861318201525137e-05,0.00017633216339163482,0.014352289028465748
94,0.9718481302261353,0.0022123234812170267,0.00027638781466521323,0.007191722746938467,0.00015003893349785358,0.00029730299138464034,0.018023841083049774
95,0.9727651476860046,0.0017649378860369325,3.743440538528375e-05,0.00596166867762804,0.0005281144403852522,0.0001586968282936141,0.018783846870064735
96,0.9351290464401245,0.002713683294132352,5.7924597058445215e-05,0.006887707393616438,0.0007409336976706982,0.00015793778584338725,0.05431262403726578
97,0.9979921579360962,0.0004769067163579166,4.0468788938596845e-05,0.0005765401874668896,6.636415946559282e-06,6.863081944175065e-05,0.0008385656401515007
98,0.9916465282440186,0.00216757133603096,6.423525064747082e-06,0.0008807095582596958,1.2733586117974482e-05,2.4052678782027215e-06,0.005283668637275696
99,0.990932285785675,0.0021018951665610075,3.823715087492019e-05,0.0014446766581386328,7.04183112247847e-05,1.6038666217355058e-05,0.005396206397563219
100,0.9614961743354797,0.004417806398123503,2.9140011974959634e-05,0.006216008216142654,5.040890027885325e-05,0.00018936998094432056,0.027601132169365883
101,0.9882930517196655,0.0019177099457010627,0.00010004272917285562,0.002851186553016305,6.696664786431938e-05,8.076575613813475e-05,0.0066902064718306065
102,0.9815604090690613,0.002384836319833994,3.438618659856729e-05,0.0011709871469065547,3.469373405096121e-05,2.274308462801855e-05,0.014792012982070446
103,0.9771691560745239,0.0015103392070159316,0.00019166708807460964,0.0013939101481810212,0.00023312856501433998,2.955715353891719e-05,0.0194721482694149
104,0.9744132161140442,0.0009423372684977949,6.315022619673982e-05,0.002960484242066741,9.387002501171082e-05,0.0007218380342237651,0.020805059000849724
105,0.9952481389045715,0.0005501059349626303,2.6808061193150934e-06,0.00020459425286389887,1.864916612248635e-07,0.00015790740144439042,0.0038364443462342024
106,0.9617474675178528,0.00038132545887492597,2.930337177531328e-05,0.0034952075220644474,3.224295869586058e-05,0.0012885177275165915,0.033025894314050674
107,0.9804155230522156,0.0003465730987954885,4.784385509992717e-06,0.003765098052099347,1.9430728571023792e-05,0.0002610063529573381,0.015187599696218967
108,0.9728661179542542,0.00029861455550417304,4.494479981076438e-06,0.003334694541990757,4.342474312579725e-06,0.0007748877396807075,0.022716591134667397
109,0.9796881675720215,0.0002622676838655025,8.755666385695804e-06,0.007250806782394648,4.772300144395558e-06,0.0006908928044140339,0.012094376608729362
110,0.996967613697052,0.00015184037329163402,1.4219267541193403e-06,0.0015187019016593695,3.2423309903606423e-07,7.070694846333936e-05,0.001289296429604292
111,0.9834015369415283,0.0007172097102738917,1.4741150152985938e-05,0.0062733180820941925,1.0456803465785924e-05,0.00044082311796955764,0.009141706861555576
112,0.9931951761245728,0.00022347013873513788,3.472597018117085e-05,0.0036002187989652157,2.5565508622094058e-05,0.00015512268873862922,0.0027656436432152987
113,0.9955711364746094,0.00015363247075583786,5.3558737818093505e-06,0.00141779868863523,6.084534106776118e-06,6.97741488693282e-05,0.002776307985186577
114,0.9588603973388672,0.0004860607732553035,8.917753439163789e-05,0.014552230015397072,0.0001267342595383525,0.0014563341392204165,0.02442900650203228
115,0.9940683245658875,0.00026128083118237555,1.1991219253104646e-05,0.0010435858275741339,5.062345280748559e-06,0.00010983856918755919,0.0044999741949141026
116,0.9948040843009949,0.00012036661064485088,7.193126748461509e-06,0.0014985089655965567,1.710045694380824e-06,0.00021505675977095962,0.003353016683831811
117,0.9785730838775635,0.000333403586409986,1.7501763068139553e-05,0.0018016569083556533,2.9449109206325375e-05,6.976132863201201e-05,0.01917526125907898
118,0.9936015605926514,0.0008698432357050478,2.4293065507663414e-05,0.001257360796444118,1.6760553990025073e-05,0.00022975319006945938,0.004000434186309576
119,0.9980983138084412,0.000199085523490794,3.218201982235769e-06,0.0009810107294470072,2.4987680262711365e-06,9.46209274843568e-06,0.0007065653335303068
120,0.9646914601325989,0.00035929441219195724,1.7898613805300556e-05,0.005195747595280409,0.00020735821453854442,7.000672485446557e-05,0.029458265751600266
121,0.8906493186950684,0.0001601903059054166,7.08881561877206e-05,0.01550238486379385,0.002725505270063877,0.0002693721908144653,0.090622179210186
122,0.9461321234703064,0.00047159893438220024,0.00017989818297792226,0.03237375617027283,0.0007198467501439154,0.0006817250396125019,0.019441034644842148
123,0.8875709176063538,0.00020323389617260545,4.297432315070182e-05,0.04524625465273857,0.0008932597702369094,0.0002553399244789034,0.06578799337148666
124,0.926047146320343,0.0037333774380385876,0.001826398423872888,0.018159177154302597,0.008830313570797443,0.00014638944412581623,0.04125715792179108
125,0.9219087362289429,0.0010406691581010818,0.0002983969170600176,0.04028431698679924,0.0016103127272799611,0.0012557510053738952,0.03360181301832199
126,0.9764300584793091,0.0005339604686014354,5.1593990065157413e-05,0.0165155827999115,3.623888551373966e-05,2.894974204536993e-05,0.006403657142072916
127,0.9250127673149109,0.0007250459748320282,0.00030031957430765033,0.03911431506276131,0.0024397135712206364,0.00023915931524243206,0.03216865658760071
128,0.9389937520027161,0.0006131863337941468,9.041090379469097e-05,0.026570411399006844,0.0009172733407467604,0.000131426117150113,0.03268344700336456
129,0.8278540968894958,0.0005219774902798235,0.00011049581371480599,0.12458254396915436,0.002127803862094879,0.0011315251467749476,0.043671563267707825
130,0.9836418628692627,0.00022923163487575948,3.7001165765104815e-05,0.010078517720103264,0.00028341228608042,5.9027854149462655e-05,0.0056708198972046375
131,0.9397909641265869,0.004882995970547199,0.0005427198484539986,0.0206738468259573,0.0015195102896541357,0.0004075097676832229,0.03218230977654457
132,0.8980876207351685,0.005633310414850712,0.004365419037640095,0.05397472530603409,0.0015355966752395034,0.006725966930389404,0.029677417129278183
133,0.9189712405204773,0.0008141628350131214,0.0007545009721070528,0.06563328951597214,0.0028422914911061525,0.0037125006783753633,0.007271929178386927
134,0.9845046401023865,0.0014366561081260443,0.0007163938134908676,0.00841154158115387,0.0001274378300877288,0.0004074262687936425,0.004395872354507446
135,0.9334509372711182,0.000497346103657037,0.0007042454672046006,0.05830151587724686,0.0002710748522076756,0.001359756221063435,0.005415007006376982
136,0.9668752551078796,0.001050383667461574,0.0025630416348576546,0.01734086312353611,0.0014046983560547233,0.00015031491057015955,0.01061550248414278
137,0.9443143606185913,0.00026537905796431005,0.0005325477104634047,0.041752249002456665,0.002000480191782117,0.0002983194135595113,0.01083651278167963
138,0.9225020408630371,0.000504886033013463,3.0510112992487848e-05,0.003916317597031593,0.00038097851211205125,5.514461008715443e-05,0.07261025160551071
139,0.7601054310798645,0.0007981887902133167,0.00010532127635087818,0.07929108291864395,0.0030750103760510683,0.0004034391895402223,0.1562214493751526
140,0.9430795311927795,0.0006519294693134725,0.00012080087617505342,0.028134217485785484,0.00017227529315277934,0.0003901924646925181,0.027450935915112495
141,0.9908701181411743,0.0001056923865689896,0.00011680671741487458,0.005663029849529266,5.4218740842770785e-05,2.2092764993431047e-05,0.0031678222585469484
142,0.9842647910118103,0.0002518045366741717,4.649819857149851e-06,0.0019166340352967381,1.0329745236958843e-05,1.2497391253418755e-05,0.01353911031037569
143,0.9906283020973206,3.5485198168316856e-05,7.676827408431564e-06,0.005018687807023525,2.8149586796644144e-05,6.224623211892322e-05,0.004219349939376116
144,0.9735261797904968,0.0001248163025593385,0.00032272536191157997,0.005507959518581629,0.00013841543113812804,0.00030582016916014254,0.020073821768164635
145,0.951391875743866,0.00030246208189055324,1.5705451005487703e-05,0.004990208428353071,2.063679312414024e-05,0.001008346676826477,0.042270828038454056
146,0.9822475910186768,0.00010708837362471968,4.670829730457626e-05,0.008188710547983646,0.0001685915922280401,0.0004607732407748699,0.008780471980571747
147,0.9624612927436829,0.000292193639324978,4.5523076551035047e-05,0.019447166472673416,0.00011973468645010144,0.000904405489563942,0.0167295690625906
148,0.998872697353363,0.0002483311982359737,3.2406082027591765e-05,0.00028171142912469804,5.394882009568391e-06,4.4927535782335326e-05,0.0005143931484781206
149,0.993186891078949,0.0003689135774038732,5.640448216581717e-05,0.000658978009596467,2.8562953957589343e-05,7.871638081269339e-05,0.0056214421056210995
150,0.9979978799819946,0.0005791154108010232,1.2068579053448047e-05,0.0005929589970037341,1.0053224741568556e-06,1.7390933862770908e-05,0.0007995538762770593
151,0.9807449579238892,0.0011731184786185622,0.00010598461813060567,0.006309796124696732,8.918614184949547e-05,0.00041671781218610704,0.011160166934132576
152,0.9589752554893494,0.0017459318041801453,0.00013917106844019145,0.0039197830483317375,0.00018334774358663708,0.0006564606446772814,0.034380100667476654
153,0.8008491396903992,0.0014341293135657907,5.0182421546196565e-05,0.07412262260913849,0.00924719963222742,0.000393483554944396,0.11390310525894165
154,0.9094769954681396,0.0005117818946018815,0.00011826855916297063,0.02354264259338379,0.0026549731846898794,0.0001670912461122498,0.06352818757295609
155,0.853385329246521,0.00319080357439816,0.0001619924878468737,0.03678632527589798,0.010396964848041534,0.00012546674406621605,0.0959530845284462
156,0.8540017008781433,0.0025485779624432325,3.455526166362688e-05,0.05982038006186485,0.016959119588136673,0.00011413684842409566,0.06652140617370605
157,0.7676520347595215,0.0005177421262487769,0.0006847189506515861,0.04136788100004196,0.050199467688798904,0.00044796784641221166,0.13913024961948395
158,0.948319673538208,0.00358253950253129,0.00015641163918189704,0.029389090836048126,0.0024266820400953293,0.0003819018602371216,0.015743529424071312
159,0.9218409061431885,0.0012095252750441432,0.0006918241851963103,0.03944666311144829,0.005897166673094034,0.00028663992998190224,0.030627237632870674
160,0.9294305443763733,0.0007733914535492659,0.0001396972656948492,0.03969316929578781,0.00940139964222908,0.00017763405048754066,0.02038406953215599
